path	sha256	bytes
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_atlas_plus_local_anchor_residual.npy	161e972f30c7d1faa0320fe64681e5205eed0a0c3ccc7a373c395b8f86470d1e	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed42_registered_idw_k12.npy	3bf7498734d10863e8abfcd78d994264fe80465f658db46a6ac0ad4e14c2b195	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed43_hyperspatial_map_calibrated_fusion.npy	b3c5db99af49068fb11bbba2fea29854b4fc283c94016ff78a39aa8ec75382b5	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_atlas_plus_global_anchor_residual.npy	3555d3cdc0d0e241acf7eb9a48a6ced192778d6017308d16a4a784cc70ac3ea7	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed43_atlas_plus_global_anchor_residual.npy	66ffa6f65630c67c8bacacc7e03a9ac4b212bdd09cfbe7106e28e5b88c48af30	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed43_anchor_only_calibrated.npy	463ef48c9a22b1a94047e2f42af322ae6130becc02c20a40aac33a6fc8fa925d	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed42_registered_nearest_neighbor.npy	6148f6e668e66a858eade9912a253a32d4ad69b2dbe308b01c3ca681382aa1f1	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_registered_idw_k12.npy	e6b422fcaac69e85444b421e0918a91d7bb8bc90ab4cac7705cfa5f6b13d062e	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed42_anchor_only_calibrated.npy	463ef48c9a22b1a94047e2f42af322ae6130becc02c20a40aac33a6fc8fa925d	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed42_hyperspatial_map_calibrated_fusion.npy	9ca9e6d832202a2cd5e3338df9fdb658c7ce6870e08ea3acbdaaf2ab8f856774	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed43_registered_idw_k12.npy	0608b18a2b9f6fb71c0671011c2fc92a16a0c8654dbb62e1fa0be65fc3e7f378	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_registered_nearest_neighbor.npy	b955066857b03fb593214c767b716f971789a2d2b8468c6069267a5b104dd1b4	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_anchor_only_calibrated.npy	463ef48c9a22b1a94047e2f42af322ae6130becc02c20a40aac33a6fc8fa925d	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed44_hyperspatial_map_calibrated_fusion.npy	9eaaefedefc9114470220589b494ded3eeef04b93f57c086fc58e25cef036c06	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/50p_E1_to_E2/predictions/seed42_atlas_plus_local_anchor_residual.npy	e7787fdc8576662691c8b0d62bc9d6bc0b0079c02e7cd4726ec30b13bc0b1ae6	20245628
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_atlas_plus_local_anchor_residual.npy	ff48a21b9fceda99ab014278d829e79991f2c287d3805bee2368d5115dbfe37a	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_registered_nearest_neighbor.npy	94f8fb0d97be65b548809d02f79c803525a5971a04a53032445c586b5a482c38	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_atlas_plus_global_anchor_residual.npy	7e98953ecc8763a22d0998a02bfec52ae30fd6d8f9b432033295d7f7f3d6b71a	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_atlas_plus_local_anchor_residual.npy	a21d6bbe6c67948cc46f1b3d5bc4b63e50245f7cb3e6b2e961be477cddd33732	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_registered_idw_k12.npy	a613c6fccfaafc9c6c8c5a1d57a58c840ecb26b43a17e15ed4da71346e864935	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_hyperspatial_map_calibrated_fusion.npy	21be14ec13d7fb0d2f991fbb93a6f38ae3015b584898c618fb2ef0fbb9cf510b	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_atlas_plus_global_anchor_residual.npy	2e8ad7d4cd8481f08780ea25c411e851599b380226de0db96d7e0677e8a84545	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_atlas_plus_global_anchor_residual.npy	b9b2c4da85b896f67f42063fbe71e58b00a4bd222ddcb3846571cab136110951	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_anchor_only_calibrated.npy	87a97d9f8d2ab8010b696974a4001f736f62c008d25e7058b822c9536343b86d	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_registered_nearest_neighbor.npy	bdc1198065dd57a73f4e52fe9b0907ac5d252f1fc0fd662a377910c5bd3963aa	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_registered_idw_k12.npy	cfc8c18a537ee64ba2ecfee671639b0cffd3d14cb62b045cb96b7141526a8fed	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_anchor_only_calibrated.npy	87a97d9f8d2ab8010b696974a4001f736f62c008d25e7058b822c9536343b86d	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_hyperspatial_map_calibrated_fusion.npy	c434a8f27c30235e3baf915a9e87cc731d55cba80cb9edee1b22f75081e5c8fe	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed43_registered_idw_k12.npy	2f265adfcba0a0ab7bc3346fa431936e25af06c29047304b32715947d4e376cf	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_registered_nearest_neighbor.npy	e5c536af6b984b83c1ff9314058a907e826eadd4833718dd28bbf9dd0feac43e	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_anchor_only_calibrated.npy	87a97d9f8d2ab8010b696974a4001f736f62c008d25e7058b822c9536343b86d	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed44_hyperspatial_map_calibrated_fusion.npy	5c618724ca26344c1f7108e12ce171b2cbcd080213f08f950ef1331d388587d5	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/04_predictions/6s_E1_to_E2/predictions/seed42_atlas_plus_local_anchor_residual.npy	dd11aeb53fc3e58e5bcf8136705119aea34b2703319679dc9095a9e809463096	51198968
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/UNCERTAINTY_CALIBRATION.tsv	0624115de4517f12e05a3fd4ba70f1dcbb72853649d18c4f7e1d58af08efaa56	124
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/PER_GENE_SPATIAL_AND_RESIDUAL_METRICS.tsv	6c969bbeca3aafa1bcee0fe88bc7c94cff57370f92deade774f0a4558763b055	950868
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/METHOD_COMPARISONS_BY_EMBRYO.tsv	0153d1fbdbeaeed08db3d4b98d1934d4a064992a06d33bddb85eeb23e837c819	16332
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/PRIMARY_ENDPOINTS_BY_EMBRYO.tsv	eeb94cb07f89b3fc8efd6d913db1e378c2e0ba418e04857bd2ae7ed80999af31	9723
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/COMPONENT_PARETO_RESULTS.tsv	ec89f44c740cd33230e5a85f99dd13ba6f1a71b010e479d0132c74747e09cbfd	1473
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/05_metrics/RESIDUAL_ENDPOINTS_BY_EMBRYO.tsv	e65bc7375f6a8dbd7c3b04cd77086cc421d384b09a156cb63e813b57c9d8c355	4456
results_v10/hyperspatial_map_cross_stage_frozen_20260803_151726/03_anchor_panels/SOURCE_ONLY_ANCHOR_PANELS.tsv	7d02422b8c89f00dacb010e2fb66922f27b4ce07c3c7cd8c804a7880fc47244f	6177
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_registered_idw_k12.npy	8b7a8ff77b9673cdd150a4827de2aad1913dfb693caeca67c3a120da1adbd4e5	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_registered_nearest_neighbor.npy	e548b09f630d050a578b96a9dc060333af622fdcd7b6676b891390fd6dc2b85a	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_anchor_only_calibrated.npy	384e97004889a00ec008ac9a48fc7a5c8c4dab37c7ec384032230660dd75fdb0	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_atlas_plus_global_anchor_residual.npy	a18ef5d381d870f541b1b149cedb53c72c24bd636329f54f180b8b7943fe1ade	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_atlas_plus_local_anchor_residual.npy	43b36090f7c40cf2c3cf29f034708cca8e0bc7ebf7cc5ebea5096003a771df9d	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed42_hyperspatial_map_calibrated_fusion.npy	d9042f30ec38c3504adfef4ba866391de2766513eecc1866dd6e6793d69c13e7	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_registered_idw_k12.npy	8dd38fc00e86b0bd032e5c033deff072ac193c27379d82edbafe51070df630ce	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_registered_nearest_neighbor.npy	e1b124f7b90a02e764251fea4fd8177be7af22cdcd4b77b8162a9a1159d09b25	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_anchor_only_calibrated.npy	384e97004889a00ec008ac9a48fc7a5c8c4dab37c7ec384032230660dd75fdb0	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_atlas_plus_global_anchor_residual.npy	ec8102b874877add2b7ace65da5e9ec90c889f0eccff2f8e4c42e01250f44e64	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_atlas_plus_local_anchor_residual.npy	c4cb357c309d3c25a9bb3292457291dd97dd5bffc14e98f25ec6ee4123fa76a8	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed43_hyperspatial_map_calibrated_fusion.npy	9cf5e90f3a44f1b1a7c585a9af8481e0baf292ea4cb10baa324b0d5dbeedc18e	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_registered_idw_k12.npy	0f7957902ecda360a67ab0570ff70d034a2a7ac80e5b9831a0a6a42a7ec6ae98	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_registered_nearest_neighbor.npy	00fb96c09f1d3c4a5a2110b0b52caef309ff4d8b1afbcee4f511752e876c8b9e	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_anchor_only_calibrated.npy	384e97004889a00ec008ac9a48fc7a5c8c4dab37c7ec384032230660dd75fdb0	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_atlas_plus_global_anchor_residual.npy	56e341e09b6411ff956c506d4a7c220b25e2976427d49d74907a3705ce076230	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_atlas_plus_local_anchor_residual.npy	c316088003d5cb15aaed5677cef47e6516e11f4fbc1056e9df9059310931e685	35531228
results_v10/hyperspatial_map_calibrated_20260803_142652/E1_to_E2/predictions/seed44_hyperspatial_map_calibrated_fusion.npy	fa4cdf02e78e801205f077f6914f7d52efb80914e4e0ae73a83a1fa9a1fbb8db	35531228
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_registered_idw_k12.npy	f6f7b8dc523c1a1bd25a8e30ae3715383ca05ec1fcc23eb09327a1561d22304b	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_registered_nearest_neighbor.npy	558b3727f6ff20b234bd5d0227fa769415d4bf57d21aacb76da3f0095d6f2142	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_anchor_only_calibrated.npy	dea290f11f5f743b72627fb49358a350ef9ac8321b6721c2cd045aa8a2450977	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_atlas_plus_global_anchor_residual.npy	e9000483b1d0c61c935306cbd08916c540c18421be0a6ef81008d45a13f6f897	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_atlas_plus_local_anchor_residual.npy	609d1ffcb5c5f316112f68e54a1fc92cb14bec11c69d2a726812060085a21411	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed42_hyperspatial_map_calibrated_fusion.npy	223493c4523af00fe278ee7b3fd3144f7035e27e6f4f478d4dddbfd6c69e4fd6	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_registered_idw_k12.npy	8b16951b4141a5f1f7929f6c6286610517d692aeacd3a376bbe64e50b30fd02f	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_registered_nearest_neighbor.npy	17f50bc699b6e6da7e5f7708be0e41950820e980f89e06f04e8b57df11f4e8bd	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_anchor_only_calibrated.npy	dea290f11f5f743b72627fb49358a350ef9ac8321b6721c2cd045aa8a2450977	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_atlas_plus_global_anchor_residual.npy	32c81602ab5dd198241f9f83bb46f2bb214ad1bab6387125f4d7149fd4a5d5f4	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_atlas_plus_local_anchor_residual.npy	7100a91d8dab17d6d7215065a8e191601d6735bf35f21195e2e9d6efa08ebada	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed43_hyperspatial_map_calibrated_fusion.npy	925b10e71490cf67ae08930e711ab4d951d221ed74e13f49f73d6395a64e4a5b	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed44_registered_idw_k12.npy	8ba5eef56698dd762b1c351cb9da5e576aa3854c5134caa64125617e6f72908d	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed44_registered_nearest_neighbor.npy	2891c3296152dd5fa25757112caabee7e37e81abd7f8159742e8ed718dca504d	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed44_anchor_only_calibrated.npy	dea290f11f5f743b72627fb49358a350ef9ac8321b6721c2cd045aa8a2450977	36820208
results_v10/hyperspatial_map_reciprocal_frozen_20260803_144112/E2_to_E1/predictions/seed44_atlas_plus_global_anchor_residual.npy	af02c42872dc1a6c7197e9b8fe2b0b6cbaa8198f278471834581c7fad076b15e	36820208
